년/월/일,종가,대비,거래량(주),거래대금(원),시가,고가,저가,시가총액(백만),상장주식수(주)
2018-06-05,"27,300",350,"911,917","24,982,061,450","27,150","27,750","26,850","5,840,576","213,940,500"
2018-06-04,"26,950",-50,"307,710","8,225,680,350","27,000","27,000","26,500","5,765,696","213,940,500"
2018-06-01,"27,000",150,"226,810","6,124,201,250","26,800","27,150","26,800","5,776,394","213,940,500"
2018-05-31,"26,850",50,"731,383","19,666,429,750","26,800","27,150","26,700","5,744,302","213,940,500"
2018-05-30,"26,800",-100,"443,841","11,864,901,900","26,800","27,250","26,500","5,733,605","213,940,500"
2018-05-29,"26,900",-100,"233,730","6,294,613,450","27,000","27,100","26,850","5,754,999","213,940,500"
2018-05-28,"27,000",-500,"351,817","9,520,064,200","27,500","27,600","26,950","5,776,394","213,940,500"
2018-05-25,"27,500",-100,"244,690","6,728,453,400","27,800","27,900","27,300","5,883,364","213,940,500"
2018-05-24,"27,600",150,"286,210","7,887,121,400","27,400","27,800","27,400","5,904,758","213,940,500"
2018-05-23,"27,450",-500,"426,265","11,766,210,150","27,700","27,900","27,450","5,872,667","213,940,500"
2018-05-21,"27,950",-200,"166,919","4,684,476,650","28,200","28,300","27,950","5,979,637","213,940,500"
2018-05-18,"28,150",200,"405,153","11,337,627,150","27,950","28,150","27,700","6,022,425","213,940,500"
2018-05-17,"27,950",350,"403,061","11,191,226,700","27,500","28,050","27,300","5,979,637","213,940,500"
2018-05-16,"27,600",-350,"431,546","11,917,868,750","28,000","28,050","27,500","5,904,758","213,940,500"
2018-05-15,"27,950",0,"393,840","10,994,481,650","27,900","28,100","27,750","5,979,637","213,940,500"
2018-05-14,"27,950",-700,"627,120","17,523,970,650","28,650","28,750","27,600","5,979,637","213,940,500"
2018-05-11,"28,650",0,"374,550","10,700,522,400","28,150","28,800","28,000","6,129,395","213,940,500"
2018-05-10,"28,650",0,"565,948","16,059,770,850","28,550","28,900","28,000","6,129,395","213,940,500"
2018-05-09,"28,650",-350,"270,384","7,777,606,450","29,200","29,200","28,500","6,129,395","213,940,500"
2018-05-08,"29,000",-50,"468,307","13,709,280,350","29,200","29,650","28,900","6,204,274","213,940,500"
2018-05-04,"29,050",-100,"567,701","16,483,077,750","29,150","29,200","28,650","6,214,972","213,940,500"
2018-05-03,"29,150",-100,"617,097","18,100,575,700","29,500","29,550","28,950","6,236,366","213,940,500"
2018-05-02,"29,250",350,"455,852","13,304,225,300","29,250","29,650","28,950","6,257,760","213,940,500"
2018-04-30,"28,900",-50,"295,825","8,522,040,550","28,800","29,050","28,550","6,182,880","213,940,500"
2018-04-27,"28,950",-50,"456,344","13,185,313,925","28,900","29,350","28,650","6,193,577","213,940,500"
2018-04-26,"29,000",-450,"575,419","16,898,906,950","29,750","30,000","28,900","6,204,274","213,940,500"
2018-04-25,"29,450",-100,"582,024","17,015,931,900","29,600","29,600","29,000","6,300,548","213,940,500"
2018-04-24,"29,550",800,"1,050,907","31,193,399,050","29,250","30,100","28,950","6,321,942","213,940,500"
2018-04-23,"28,750",0,"1,913,266","54,908,518,200","28,800","29,150","28,350","6,150,789","213,940,500"
2018-04-20,"28,750","1,150","1,890,896","54,257,118,950","28,000","28,950","28,000","6,150,789","213,940,500"
2018-04-19,"27,600",-200,"628,264","17,320,128,800","27,700","28,000","27,300","5,904,758","213,940,500"
2018-04-18,"27,800",700,"1,257,719","34,888,994,530","27,250","27,950","27,200","5,947,546","213,940,500"
2018-04-17,"27,100",650,"1,837,989","49,554,711,463","26,550","27,300","26,550","5,797,788","213,940,500"
2018-04-16,"26,450",350,"1,368,686","36,140,370,750","26,100","26,550","26,050","5,658,726","213,940,500"
2018-04-13,"26,100",-750,"1,503,329","39,249,188,400","26,800","26,850","25,750","5,583,847","213,940,500"
2018-04-12,"26,850",-350,"616,156","16,640,684,800","27,150","27,250","26,850","5,744,302","213,940,500"
2018-04-11,"27,200",-200,"440,256","11,982,921,800","27,250","27,400","27,150","5,819,182","213,940,500"
2018-04-10,"27,400",-200,"515,497","14,118,027,400","27,400","27,600","27,250","5,861,970","213,940,500"
2018-04-09,"27,600",-300,"428,194","11,853,502,650","27,550","27,850","27,550","5,904,758","213,940,500"
2018-04-06,"27,900",-300,"314,119","8,751,747,500","28,250","28,250","27,700","5,968,940","213,940,500"
2018-04-05,"28,200",-250,"291,595","8,251,047,650","28,600","28,800","28,100","6,033,122","213,940,500"
2018-04-04,"28,450",100,"825,745","23,626,335,400","28,350","28,850","28,350","6,086,607","213,940,500"
2018-04-03,"28,350",-150,"420,610","11,895,303,950","28,050","28,500","28,000","6,065,213","213,940,500"
2018-04-02,"28,500",300,"454,828","13,038,137,150","28,550","28,850","28,500","6,097,304","213,940,500"
2018-03-30,"28,200",950,"487,873","13,673,562,850","27,500","28,300","27,200","6,033,122","213,940,500"
2018-03-29,"27,250",-400,"415,710","11,284,910,450","27,500","27,600","26,900","5,829,879","213,940,500"
2018-03-28,"27,650",100,"207,976","5,748,738,500","27,300","27,750","27,300","5,915,455","213,940,500"
2018-03-27,"27,550",200,"324,619","8,954,464,950","27,400","27,800","27,350","5,894,061","213,940,500"
2018-03-26,"27,350",-50,"282,002","7,697,243,150","27,400","27,550","27,100","5,851,273","213,940,500"
2018-03-23,"27,400","-1,000","547,057","15,141,560,050","28,100","28,150","27,250","5,861,970","213,940,500"
2018-03-22,"28,400",100,"374,674","10,695,787,100","28,400","28,950","28,300","6,075,910","213,940,500"
2018-03-21,"28,300",400,"450,313","12,758,563,750","27,900","28,600","27,900","6,054,516","213,940,500"
2018-03-20,"27,900",-50,"289,716","8,067,849,850","27,800","27,950","27,700","5,968,940","213,940,500"
2018-03-19,"27,950",-100,"460,752","12,892,162,400","28,150","28,200","27,850","5,979,637","213,940,500"
2018-03-16,"28,050",-450,"733,383","20,716,845,200","28,250","28,750","28,050","6,001,031","213,940,500"
2018-03-15,"28,500",100,"385,737","10,979,447,550","28,500","28,700","28,200","6,097,304","213,940,500"
2018-03-14,"28,400",-50,"254,157","7,211,772,400","28,300","28,550","28,100","6,075,910","213,940,500"
2018-03-13,"28,450",-350,"360,628","10,275,119,400","28,550","28,800","28,350","6,086,607","213,940,500"
2018-03-12,"28,800",-400,"452,082","13,081,040,950","29,500","29,550","28,750","6,161,486","213,940,500"
2018-03-09,"29,200",250,"448,959","13,098,944,650","29,000","29,400","28,800","6,247,063","213,940,500"
2018-03-08,"28,950",200,"496,873","14,343,568,350","28,950","29,050","28,700","6,193,577","213,940,500"
2018-03-07,"28,750",50,"355,051","10,188,477,550","28,450","29,000","28,400","6,150,789","213,940,500"
2018-03-06,"28,700",650,"384,809","10,997,916,700","28,300","28,900","28,200","6,140,092","213,940,500"
2018-03-05,"28,050",-350,"274,231","7,736,143,700","28,200","28,600","28,000","6,001,031","213,940,500"
2018-03-02,"28,400",-450,"510,322","14,529,976,350","28,900","28,950","28,300","6,075,910","213,940,500"
2018-02-28,"28,850",-500,"983,630","28,494,612,500","29,300","29,350","28,800","6,172,183","213,940,500"
2018-02-27,"29,350",100,"379,619","11,166,913,100","29,300","29,650","29,250","6,279,154","213,940,500"
2018-02-26,"29,250",200,"311,002","9,081,342,800","29,150","29,350","29,050","6,257,760","213,940,500"
2018-02-23,"29,050",-200,"377,478","10,957,777,950","29,350","29,400","28,800","6,214,972","213,940,500"
2018-02-22,"29,250",-300,"372,145","10,866,480,350","29,300","29,350","29,050","6,257,760","213,940,500"
2018-02-21,"29,550",-50,"237,744","7,025,939,800","29,800","29,850","29,250","6,321,942","213,940,500"
2018-02-20,"29,600",-450,"374,890","11,202,091,875","30,050","30,100","29,550","6,332,639","213,940,500"
2018-02-19,"30,050",350,"215,203","6,445,011,850","30,100","30,150","29,700","6,428,912","213,940,500"
2018-02-14,"29,700",200,"312,909","9,292,011,450","29,500","29,950","29,450","6,354,033","213,940,500"
2018-02-13,"29,500",-350,"1,027,073","30,214,838,100","29,850","29,900","28,800","6,311,245","213,940,500"
2018-02-12,"29,850",0,"586,250","17,584,315,450","29,850","30,300","29,850","6,386,124","213,940,500"
2018-02-09,"29,850","-1,550","781,360","23,582,547,550","30,700","31,000","29,850","6,386,124","213,940,500"
2018-02-08,"31,400",-50,"366,733","11,544,398,050","31,400","31,800","31,200","6,717,732","213,940,500"
2018-02-07,"31,450",-400,"367,335","11,711,703,700","31,850","32,300","31,350","6,728,429","213,940,500"
2018-02-06,"31,850",-350,"432,814","13,732,197,200","31,750","32,000","31,400","6,814,005","213,940,500"
2018-02-05,"32,200","-1,200","351,828","11,449,000,550","33,450","33,450","32,150","6,888,884","213,940,500"
2018-02-02,"33,400",200,"417,524","13,830,747,300","33,350","33,500","32,850","7,145,613","213,940,500"
2018-02-01,"33,200",750,"378,813","12,531,304,500","32,350","33,600","32,350","7,102,825","213,940,500"
2018-01-31,"32,450",-300,"373,857","12,090,280,950","32,700","32,700","31,600","6,942,369","213,940,500"
2018-01-30,"32,750",-650,"335,889","11,065,734,200","33,550","33,600","32,750","7,006,551","213,940,500"
2018-01-29,"33,400",350,"343,527","11,454,495,900","33,050","33,650","32,950","7,145,613","213,940,500"
2018-01-26,"33,050",200,"277,342","9,145,715,900","32,850","33,150","32,700","7,070,734","213,940,500"
2018-01-25,"32,850",0,"335,424","10,987,802,600","32,950","32,950","32,600","7,027,945","213,940,500"
2018-01-24,"32,850",-50,"373,950","12,331,038,000","32,950","33,350","32,750","7,027,945","213,940,500"
2018-01-23,"32,900",600,"374,516","12,225,643,700","32,350","32,900","32,250","7,038,642","213,940,500"
2018-01-22,"32,300",-50,"355,848","11,467,329,700","32,600","32,700","32,000","6,910,278","213,940,500"
2018-01-19,"32,350",500,"263,903","8,501,717,750","32,000","32,350","31,900","6,920,975","213,940,500"
2018-01-18,"31,850",-700,"356,994","11,451,828,750","32,650","32,700","31,800","6,814,005","213,940,500"
2018-01-17,"32,550",850,"617,153","19,943,256,700","31,900","32,600","31,650","6,963,763","213,940,500"
2018-01-16,"31,700",450,"262,555","8,301,560,150","31,250","31,750","31,250","6,781,914","213,940,500"
2018-01-15,"31,250",-150,"236,996","7,416,878,100","31,350","31,500","31,200","6,685,641","213,940,500"
2018-01-12,"31,400",200,"304,112","9,540,788,200","31,150","31,500","31,100","6,717,732","213,940,500"
2018-01-11,"31,200",-450,"448,111","14,042,451,500","31,800","31,800","31,200","6,674,944","213,940,500"
2018-01-10,"31,650",-100,"512,549","16,258,076,900","31,950","31,950","31,500","6,771,217","213,940,500"
2018-01-09,"31,750",200,"423,120","13,384,524,650","31,500","31,800","31,250","6,792,611","213,940,500"
2018-01-08,"31,550",350,"469,383","14,781,181,050","31,350","31,750","31,300","6,749,823","213,940,500"
2018-01-05,"31,200",-550,"763,308","23,813,343,550","31,750","31,850","30,900","6,674,944","213,940,500"
2018-01-04,"31,750",-200,"630,223","20,100,498,350","32,250","32,250","31,750","6,792,611","213,940,500"
2018-01-03,"31,950",-100,"922,887","29,542,641,050","31,800","32,350","31,550","6,835,399","213,940,500"
2018-01-02,"32,050","-2,750","2,012,609","63,343,872,100","31,950","32,400","30,850","6,856,793","213,940,500"
2017-12-28,"34,800",500,"284,580","9,857,002,948","34,400","34,850","34,250","7,445,129","213,940,500"
2017-12-27,"34,300",-600,"418,422","14,304,089,150","34,500","34,700","33,500","7,338,159","213,940,500"
2017-12-26,"34,900",250,"492,858","17,182,753,800","34,650","35,000","34,650","7,466,523","213,940,500"
2017-12-22,"34,650",-200,"406,974","14,118,673,700","34,950","34,950","34,550","7,413,038","213,940,500"
2017-12-21,"34,850",-150,"361,388","12,609,640,045","34,750","35,050","34,750","7,455,826","213,940,500"
2017-12-20,"35,000",-50,"388,044","13,578,001,850","34,900","35,250","34,800","7,487,918","213,940,500"
2017-12-19,"35,050","-1,000","727,128","25,572,204,650","36,100","36,100","34,900","7,498,615","213,940,500"
2017-12-18,"36,050",-700,"596,926","21,382,024,250","36,450","36,800","35,300","7,712,555","213,940,500"
2017-12-15,"36,750","-1,350","702,129","26,086,144,500","38,200","38,850","36,600","7,862,313","213,940,500"
2017-12-14,"38,100",150,"862,140","33,270,719,600","38,000","39,550","37,850","8,151,133","213,940,500"
2017-12-13,"37,950","1,000","297,400","11,213,734,850","36,900","37,950","36,900","8,119,042","213,940,500"
2017-12-12,"36,950",0,"156,683","5,783,470,750","36,400","37,150","36,350","7,905,101","213,940,500"
2017-12-11,"36,950",300,"169,721","6,279,923,600","36,250","37,300","36,250","7,905,101","213,940,500"
2017-12-08,"36,650","-1,250","302,300","11,159,000,350","37,950","38,000","36,500","7,840,919","213,940,500"
2017-12-07,"37,900",300,"299,655","11,341,191,300","37,900","37,950","37,700","8,108,345","213,940,500"
2017-12-06,"37,600",-50,"256,703","9,669,610,250","37,900","38,000","37,200","8,044,163","213,940,500"
2017-12-05,"37,650",400,"250,320","9,410,222,300","37,100","37,800","37,100","8,054,860","213,940,500"
2017-12-04,"37,250",550,"163,584","6,091,447,100","37,300","37,400","36,900","7,969,284","213,940,500"
2017-12-01,"36,700",-450,"167,567","6,204,346,000","37,150","37,500","36,650","7,851,616","213,940,500"
2017-11-30,"37,150",-200,"777,580","29,034,410,050","37,950","38,000","37,150","7,947,890","213,940,500"
2017-11-29,"37,350",200,"240,455","9,010,362,900","37,350","37,850","37,000","7,990,678","213,940,500"
2017-11-28,"37,150",350,"321,277","11,940,496,150","36,950","37,500","36,750","7,947,890","213,940,500"
2017-11-27,"36,800",-700,"310,721","11,487,828,550","37,400","37,850","36,650","7,873,010","213,940,500"
2017-11-24,"37,500",-450,"119,674","4,498,699,400","37,950","37,950","37,450","8,022,769","213,940,500"
2017-11-23,"37,950",750,"311,630","11,739,567,250","37,050","38,050","37,000","8,119,042","213,940,500"
2017-11-22,"37,200",-500,"255,709","9,550,267,400","37,650","37,750","37,200","7,958,587","213,940,500"
2017-11-21,"37,700",-350,"348,382","13,163,416,600","37,950","38,050","37,500","8,065,557","213,940,500"
2017-11-20,"38,050",50,"301,818","11,464,163,250","37,700","38,200","37,600","8,140,436","213,940,500"
2017-11-17,"38,000",-200,"454,906","17,196,268,200","38,000","38,200","37,500","8,129,739","213,940,500"
2017-11-16,"38,200",250,"407,952","15,416,129,950","38,100","38,200","37,050","8,172,527","213,940,500"
2017-11-15,"37,950",350,"514,554","19,514,792,000","37,600","38,150","37,450","8,119,042","213,940,500"
2017-11-14,"37,600","1,900","831,991","30,737,303,000","35,750","37,600","35,450","8,044,163","213,940,500"
2017-11-13,"35,700",-200,"227,190","8,135,440,400","36,000","36,400","35,600","7,637,676","213,940,500"
2017-11-10,"35,900",100,"624,779","22,547,093,600","36,250","36,700","35,600","7,680,464","213,940,500"
2017-11-09,"35,800","1,150","764,273","27,143,641,850","34,800","36,000","34,650","7,659,070","213,940,500"
2017-11-08,"34,650",100,"198,360","6,840,874,450","34,350","34,700","34,200","7,413,038","213,940,500"
2017-11-07,"34,550",200,"240,035","8,303,134,250","34,100","34,800","34,100","7,391,644","213,940,500"
2017-11-06,"34,350",-150,"176,655","6,071,648,300","34,500","34,700","34,200","7,348,856","213,940,500"
2017-11-03,"34,500",350,"211,972","7,293,187,600","34,350","34,500","34,200","7,380,947","213,940,500"
2017-11-02,"34,150",50,"187,676","6,386,729,150","34,000","34,150","33,900","7,306,068","213,940,500"
2017-11-01,"34,100",-200,"230,214","7,836,627,900","34,000","34,350","33,950","7,295,371","213,940,500"
2017-10-31,"34,300",150,"279,068","9,556,619,350","34,000","34,450","34,000","7,338,159","213,940,500"
2017-10-30,"34,150",-50,"264,069","9,066,241,650","34,500","34,650","34,100","7,306,068","213,940,500"
2017-10-27,"34,200",350,"342,397","11,722,208,900","33,900","34,350","33,900","7,316,765","213,940,500"
2017-10-26,"33,850",50,"384,217","13,009,059,950","33,700","34,100","33,650","7,241,886","213,940,500"
2017-10-25,"33,800",-300,"328,611","11,128,720,890","33,800","34,150","33,800","7,231,189","213,940,500"
2017-10-24,"34,100",200,"190,669","6,487,660,300","33,900","34,200","33,850","7,295,371","213,940,500"
2017-10-23,"33,900",-350,"207,053","7,030,505,950","34,100","34,250","33,800","7,252,583","213,940,500"
2017-10-20,"34,250",-100,"174,314","5,970,553,850","34,400","34,650","34,050","7,327,462","213,940,500"
2017-10-19,"34,350",500,"313,710","10,813,386,750","34,000","34,750","34,000","7,348,856","213,940,500"
2017-10-18,"33,850",-200,"215,024","7,300,731,850","34,050","34,300","33,800","7,241,886","213,940,500"
2017-10-17,"34,050",-700,"216,533","7,408,865,550","34,600","34,800","34,000","7,284,674","213,940,500"
2017-10-16,"34,750",500,"195,889","6,763,185,600","34,250","34,800","33,900","7,434,432","213,940,500"
2017-10-13,"34,250",100,"155,230","5,312,822,900","34,150","34,400","34,100","7,327,462","213,940,500"
2017-10-12,"34,150",100,"301,349","10,274,191,800","33,850","34,300","33,850","7,306,068","213,940,500"
2017-10-11,"34,050",-700,"480,135","16,318,001,900","34,300","34,400","33,750","7,284,674","213,940,500"
2017-10-10,"34,750",-250,"446,804","15,539,016,050","34,800","35,150","34,500","7,434,432","213,940,500"
2017-09-29,"35,000",300,"194,685","6,766,330,650","34,950","35,000","34,500","7,487,918","213,940,500"
2017-09-28,"34,700",0,"307,132","10,603,193,200","34,250","34,800","34,100","7,423,735","213,940,500"
2017-09-27,"34,700",100,"126,850","4,380,801,050","34,400","34,750","34,200","7,423,735","213,940,500"
2017-09-26,"34,600",500,"228,251","7,875,212,600","34,650","34,800","34,050","7,402,341","213,940,500"
2017-09-25,"34,100",-300,"138,033","4,708,840,950","34,600","34,600","34,050","7,295,371","213,940,500"
2017-09-22,"34,400",0,"213,486","7,323,743,200","34,050","34,650","34,000","7,359,553","213,940,500"
2017-09-21,"34,400",-650,"289,023","9,986,980,550","34,800","35,050","34,400","7,359,553","213,940,500"
2017-09-20,"35,050",200,"181,774","6,359,913,650","35,000","35,200","34,700","7,498,615","213,940,500"
2017-09-19,"34,850",-800,"335,101","11,695,908,920","35,300","35,350","34,600","7,455,826","213,940,500"
2017-09-18,"35,650",-50,"161,324","5,722,966,250","35,150","35,900","35,150","7,626,979","213,940,500"
2017-09-15,"35,700",200,"179,081","6,365,396,750","35,500","35,700","35,150","7,637,676","213,940,500"
2017-09-14,"35,500",650,"357,118","12,622,841,150","34,850","35,550","34,850","7,594,888","213,940,500"
2017-09-13,"34,850","-1,050","293,557","10,290,730,750","35,700","35,800","34,850","7,455,826","213,940,500"
2017-09-12,"35,900",-50,"213,384","7,644,599,250","35,950","36,200","35,400","7,680,464","213,940,500"
2017-09-11,"35,950",600,"261,062","9,380,009,570","35,500","36,100","35,300","7,691,161","213,940,500"
2017-09-08,"35,350",-100,"158,492","5,588,131,050","35,150","35,500","35,050","7,562,797","213,940,500"
2017-09-07,"35,450",200,"189,842","6,720,837,010","35,600","35,600","35,200","7,584,191","213,940,500"
2017-09-06,"35,250",400,"244,774","8,622,087,300","35,000","35,450","34,800","7,541,403","213,940,500"
2017-09-05,"34,850",550,"190,089","6,610,886,150","34,700","34,950","34,450","7,455,826","213,940,500"
2017-09-04,"34,300",-150,"195,888","6,771,713,550","34,400","34,850","34,200","7,338,159","213,940,500"
2017-09-01,"34,450",-50,"154,455","5,334,099,200","34,500","34,900","34,400","7,370,250","213,940,500"
2017-08-31,"34,500",-350,"334,559","11,571,857,900","34,700","34,900","34,500","7,380,947","213,940,500"
2017-08-30,"34,850",-250,"169,167","5,885,487,150","34,800","35,050","34,700","7,455,826","213,940,500"
2017-08-29,"35,100",-50,"181,401","6,328,486,500","35,050","35,250","34,700","7,509,312","213,940,500"
2017-08-28,"35,150",250,"134,578","4,725,823,800","35,000","35,250","34,900","7,520,009","213,940,500"
2017-08-25,"34,900",100,"178,338","6,212,187,650","34,950","35,000","34,700","7,466,523","213,940,500"
2017-08-24,"34,800",-50,"250,564","8,705,124,750","34,650","35,150","34,600","7,445,129","213,940,500"
2017-08-23,"34,850",-400,"254,795","8,914,328,150","35,150","35,400","34,850","7,455,826","213,940,500"
2017-08-22,"35,250",-100,"163,037","5,761,446,400","35,100","35,550","35,100","7,541,403","213,940,500"
2017-08-21,"35,350",0,"119,200","4,207,118,950","35,350","35,500","35,150","7,562,797","213,940,500"
2017-08-18,"35,350",300,"178,605","6,316,134,300","35,000","35,900","34,950","7,562,797","213,940,500"
2017-08-17,"35,050",0,"191,091","6,722,852,000","35,000","35,550","35,000","7,498,615","213,940,500"
2017-08-16,"35,050",-650,"237,889","8,378,856,450","35,350","35,800","35,000","7,498,615","213,940,500"
2017-08-14,"35,700",50,"146,005","5,219,676,800","35,850","36,000","35,450","7,637,676","213,940,500"
2017-08-11,"35,650",-250,"262,306","9,355,853,750","35,550","36,250","35,350","7,626,979","213,940,500"
2017-08-10,"35,900","-1,400","512,869","18,527,960,450","36,850","36,950","35,750","7,680,464","213,940,500"
2017-08-09,"37,300","1,100","451,654","16,743,898,650","36,450","37,450","36,400","7,979,981","213,940,500"
2017-08-08,"36,200",-100,"211,529","7,663,728,750","36,300","36,800","36,000","7,744,646","213,940,500"
2017-08-07,"36,300",-200,"170,457","6,221,970,150","36,550","36,950","36,250","7,766,040","213,940,500"
2017-08-04,"36,500",-300,"160,499","5,873,542,200","36,550","37,050","36,450","7,808,828","213,940,500"
2017-08-03,"36,800",-250,"242,350","8,926,334,342","36,700","37,200","36,650","7,873,010","213,940,500"
2017-08-02,"37,050",-600,"197,874","7,337,594,500","37,500","37,600","36,850","7,926,496","213,940,500"
2017-08-01,"37,650",650,"362,929","13,668,071,400","37,000","37,900","36,950","8,054,860","213,940,500"
2017-07-31,"37,000",100,"578,633","21,438,583,850","36,750","37,550","36,550","7,915,798","213,940,500"
2017-07-28,"36,900",0,"575,140","21,348,538,600","36,800","37,450","36,500","7,894,404","213,940,500"
2017-07-27,"36,900","1,550","619,451","22,554,876,300","35,800","37,000","35,600","7,894,404","213,940,500"
2017-07-26,"35,350",-150,"336,187","11,945,135,700","35,750","35,800","35,250","7,562,797","213,940,500"
2017-07-25,"35,500",950,"456,317","16,201,137,650","34,950","35,750","34,900","7,594,888","213,940,500"
2017-07-24,"34,550",50,"130,635","4,529,517,650","34,900","34,900","34,500","7,391,644","213,940,500"
2017-07-21,"34,500",-450,"210,852","7,306,156,450","34,800","34,950","34,500","7,380,947","213,940,500"
2017-07-20,"34,950",-100,"163,605","5,736,573,500","35,200","35,250","34,900","7,477,220","213,940,500"
2017-07-19,"35,050",550,"390,015","13,687,598,450","34,700","35,250","34,600","7,498,615","213,940,500"
2017-07-18,"34,500",150,"185,993","6,423,361,700","34,600","34,650","34,400","7,380,947","213,940,500"
2017-07-17,"34,350",650,"306,711","10,521,524,050","33,950","34,650","33,800","7,348,856","213,940,500"
2017-07-14,"33,700",300,"192,370","6,486,515,300","33,400","33,900","33,350","7,209,795","213,940,500"
2017-07-13,"33,400",-650,"404,737","13,634,169,700","34,200","34,200","33,400","7,145,613","213,940,500"
2017-07-12,"34,050",-250,"298,530","10,172,668,650","34,150","34,550","33,900","7,284,674","213,940,500"
2017-07-11,"34,300",300,"227,545","7,804,232,450","34,100","34,550","34,050","7,338,159","213,940,500"
2017-07-10,"34,000",-800,"328,236","11,243,099,100","34,700","34,750","34,000","7,273,977","213,940,500"
2017-07-07,"34,800",-50,"163,945","5,733,193,650","34,800","35,100","34,750","7,445,129","213,940,500"
2017-07-06,"34,850",-50,"164,215","5,723,925,000","34,850","35,050","34,750","7,455,826","213,940,500"
2017-07-05,"34,900",-400,"165,395","5,789,939,450","35,000","35,300","34,900","7,466,523","213,940,500"
2017-07-04,"35,300",-100,"194,859","6,875,398,450","35,100","35,400","35,000","7,552,100","213,940,500"
2017-07-03,"35,400",550,"205,345","7,205,043,000","35,000","35,400","34,800","7,573,494","213,940,500"
2017-06-30,"34,850",-200,"400,422","13,981,252,350","35,000","35,150","34,800","7,455,826","213,940,500"
2017-06-29,"35,050",-350,"177,792","6,238,806,900","35,400","35,400","35,000","7,498,615","213,940,500"
2017-06-28,"35,400",300,"185,177","6,526,461,400","35,300","35,400","35,000","7,573,494","213,940,500"
2017-06-27,"35,100",100,"211,886","7,434,982,050","35,050","35,300","35,000","7,509,312","213,940,500"
2017-06-26,"35,000",-150,"139,755","4,903,132,250","35,150","35,400","34,900","7,487,918","213,940,500"
2017-06-23,"35,150",-350,"172,345","6,060,191,750","35,550","35,600","35,050","7,520,009","213,940,500"
2017-06-22,"35,500",550,"268,902","9,491,674,300","35,200","35,550","34,800","7,594,888","213,940,500"
2017-06-21,"34,950",350,"319,251","11,141,498,852","34,800","35,200","34,700","7,477,220","213,940,500"
2017-06-20,"34,600",-750,"317,564","11,017,405,050","35,050","35,100","34,600","7,402,341","213,940,500"
2017-06-19,"35,350",150,"147,002","5,179,740,950","35,050","35,450","35,050","7,562,797","213,940,500"
2017-06-16,"35,200",-250,"341,284","12,018,307,200","35,450","35,450","35,000","7,530,706","213,940,500"
2017-06-15,"35,450",100,"228,695","8,105,471,450","35,350","35,650","35,300","7,584,191","213,940,500"
2017-06-14,"35,350",-450,"282,049","9,998,264,950","35,400","35,800","35,350","7,562,797","213,940,500"
2017-06-13,"35,800",200,"168,323","6,006,573,700","35,700","35,800","35,450","7,659,070","213,940,500"
2017-06-12,"35,600",300,"251,392","8,914,286,350","35,100","35,650","35,100","7,616,282","213,940,500"
2017-06-09,"35,300",-650,"807,252","28,636,554,400","35,900","35,950","35,300","7,552,100","213,940,500"
2017-06-08,"35,950",-100,"808,692","29,102,476,150","36,100","36,250","35,900","7,691,161","213,940,500"
2017-06-07,"36,050",-550,"495,586","17,906,002,700","36,150","36,500","36,050","7,712,555","213,940,5"
2017-06-05,"36,600",-550,"275,351","10,160,270,150","37,200","37,400","36,500","7,830,222","213,940,500"
2017-06-02,"37,150",950,"422,194","15,572,576,200","36,450","37,200","36,400","7,947,890","213,940,500"
